id,uri,primary_name_display,country
3925,http://dx.doi.org/10.13039/100005973,"Carter G. Woodson Institute for African-American and African Studies, University of Virginia",""
3926,http://dx.doi.org/10.13039/100005972,Williams College,""
3927,http://dx.doi.org/10.13039/100005979,Lustgarten Foundation,""
3928,http://dx.doi.org/10.13039/100005915,"Institute for Theoretical Atomic, Molecular and Optical Physics, Harvard University",""
3929,http://dx.doi.org/10.13039/100005914,"Institute for Space Systems Operations, University of Houston",""
3930,http://dx.doi.org/10.13039/100005916,"Institute of American Cultures, University of California, Los Angeles",""
3931,http://dx.doi.org/10.13039/501100001457,Media Development Authority - Singapore,""
3932,http://dx.doi.org/10.13039/100005986,"Yale Center for British Art, Yale University",""
3933,http://dx.doi.org/10.13039/100005985,Zonta International Foundation,""
3934,http://dx.doi.org/10.13039/100005991,Woods Hole Oceanographic Institution,""
3935,http://dx.doi.org/10.13039/100005999,"Western Integrated Pest Management Center, University of California, Davis",""
3936,http://dx.doi.org/10.13039/501100000932,Office for Learning and Teaching,""
3937,http://dx.doi.org/10.13039/501100000148,Canadian Anesthesiologists' Society,""
3938,http://dx.doi.org/10.13039/501100000930,National Stroke Foundation,""
3939,http://dx.doi.org/10.13039/501100000149,Canadian Association of Gastroenterology,""
3940,http://dx.doi.org/10.13039/100005978,Louisville Institute,""
3941,http://dx.doi.org/10.13039/100005976,Harry J. Lloyd Charitable Trust,""
3942,http://dx.doi.org/10.13039/100002246,National Housing Endowment,""
3943,http://dx.doi.org/10.13039/100002245,National Down Syndrome Society,""
3944,http://dx.doi.org/10.13039/100002244,American Association of Blood Banks,""
3945,http://dx.doi.org/10.13039/100000890,National Multiple Sclerosis Society,""
3946,http://dx.doi.org/10.13039/100003710,Council for Learning Disabilities,""
3947,http://dx.doi.org/10.13039/100000892,Prostate Cancer Foundation,""
3948,http://dx.doi.org/10.13039/100000893,Simons Foundation,""
3949,http://dx.doi.org/10.13039/100005997,Wildlife Conservation Society,""
3950,http://dx.doi.org/10.13039/100005996,"Center for the History of Print Culture in Modern America, University of Wisconsin",""
3951,http://dx.doi.org/10.13039/100002229,Milbank Memorial Fund,""
3952,http://dx.doi.org/10.13039/100005994,Women's Research and Education Institute,""
3953,http://dx.doi.org/10.13039/100005957,Joseph P. Kennedy Jr. Foundation,""
3954,http://dx.doi.org/10.13039/100005955,Josephine De Karman Fellowship Trust,""
3955,http://dx.doi.org/10.13039/501100001422,Ministry of Food Processing Industries,""
3956,http://dx.doi.org/10.13039/100005952,Journal of the History of Philosophy,""
3957,http://dx.doi.org/10.13039/501100001423,Population Foundation of India,""
3958,http://dx.doi.org/10.13039/100002243,National Ataxia Foundation,""
3959,http://dx.doi.org/10.13039/100002249,National Organization for Hearing Research Foundation,""
3960,http://dx.doi.org/10.13039/100002247,National Marfan Foundation,""
3961,http://dx.doi.org/10.13039/100003784,Fund for Astrophysical Research,""
3962,http://dx.doi.org/10.13039/100000894,Spinal Muscular Atrophy Foundation,""
3963,http://dx.doi.org/10.13039/100000895,St. Jude Medical Foundation,""
3964,http://dx.doi.org/10.13039/501100000935,"Department of Broadband, Communications and the Digital Economy , Australian Government",""
3965,http://dx.doi.org/10.13039/501100000936,"Department of Sustainability, Environment, Water, Population and Communities, Australian Government",""
3966,http://dx.doi.org/10.13039/100002227,Foundation Management Inc.,""
3967,http://dx.doi.org/10.13039/100002225,The Merck Genome Research Institute,""
3968,http://dx.doi.org/10.13039/100002224,Melanoma Research Foundation,""
3969,http://dx.doi.org/10.13039/100002223,Mebane Charitable Foundation,""
3970,http://dx.doi.org/10.13039/100005962,Ladies Auxiliary to the Veterans of Foreign Wars,""
3971,http://dx.doi.org/10.13039/100005953,"Knight-Wallace Fellows, University of Michigan",""
3972,http://dx.doi.org/10.13039/501100001420,"Department of Information Technology, Ministry of Communications and Information Technology",""
3973,http://dx.doi.org/10.13039/100003717,M. Patricia Cronin Foundation to Fight Ovarian Cancer,""
3974,http://dx.doi.org/10.13039/100005950,Jewish Women's Foundation,""
3975,http://dx.doi.org/10.13039/100004419,CRDF Global,""
3976,http://dx.doi.org/10.13039/100004417,"Global Fund to Fight AIDS, Tuberculosis and Malaria",""
3977,http://dx.doi.org/10.13039/100004416,Novartis Foundation for Sustainable Development,""
3978,http://dx.doi.org/10.13039/100004411,Heart and Stroke Foundation of Canada,""
3979,http://dx.doi.org/10.13039/100004410,European Molecular Biology Organization,""
3980,http://dx.doi.org/10.13039/501100001458,"Ministry of Community Development, Youth and Sports - Singapore",""
3981,http://dx.doi.org/10.13039/100003769,Foundation for Women's Wellness,""
3982,http://dx.doi.org/10.13039/100003763,The Foundation for Neuromuscular Reconstruction,""
3983,http://dx.doi.org/10.13039/100003765,Foundation for Rural Education and Development,""
3984,http://dx.doi.org/10.13039/100005961,"Kroc Institute for International Peace Studies, University of Notre Dame",""
3985,http://dx.doi.org/10.13039/501100001412,Council of Scientific and Industrial Research,""
3986,http://dx.doi.org/10.13039/501100001411,Indian Council of Medical Research,""
3987,http://dx.doi.org/10.13039/100005963,LAM Foundation,""
3988,http://dx.doi.org/10.13039/100005966,Leakey Foundation,""
3989,http://dx.doi.org/10.13039/501100001421,Ministry of Environment and Forests,""
3990,http://dx.doi.org/10.13039/100005927,American Society of Colon and Rectal Surgeons,""
3991,http://dx.doi.org/10.13039/100000884,Cancer Research Institute,""
3992,http://dx.doi.org/10.13039/100005928,National Endowment for Democracy,""
3993,http://dx.doi.org/10.13039/100003780,Associated Oregon Loggers,""
3994,http://dx.doi.org/10.13039/100003799,Generation Foundation,""
3995,http://dx.doi.org/10.13039/100003797,Nancy R. Gelman Foundation,""
3996,http://dx.doi.org/10.13039/100000872,McKnight Endowment Fund for Neuroscience,""
3997,http://dx.doi.org/10.13039/100002202,Marbrook Foundation,""
3998,http://dx.doi.org/10.13039/100000873,Andrew W. Mellon Foundation,""
3999,http://dx.doi.org/10.13039/100005939,Investigative Reporters and Editors,""
4000,http://dx.doi.org/10.13039/100005965,National Academy of Social Insurance,""
4001,http://dx.doi.org/10.13039/100005968,Leukemia Research Foundation,""
4002,http://dx.doi.org/10.13039/100005969,Hogg Foundation for Mental Health,""
4003,http://dx.doi.org/10.13039/100002235,Blanche Moore Foundation,""
4004,http://dx.doi.org/10.13039/100002234,The Don Monti Memorial Research Foundation,""
4005,http://dx.doi.org/10.13039/100000882,Brain Research Foundation,""
4006,http://dx.doi.org/10.13039/100003722,Dannon Institute,""
4007,http://dx.doi.org/10.13039/100000880,Michael and Susan Dell Foundation,""
4008,http://dx.doi.org/10.13039/100003721,Lucy Daniels Foundation,""
4009,http://dx.doi.org/10.13039/100002207,Marion Community Foundation,""
4010,http://dx.doi.org/10.13039/100003795,Gay and Lesbian Medical Association,""
4011,http://dx.doi.org/10.13039/100004429,Inter-American Development Bank,""
4012,http://dx.doi.org/10.13039/100004428,Charles Stewart Mott Foundation,""
4013,http://dx.doi.org/10.13039/100004427,Center for Global Partnership,""
4014,http://dx.doi.org/10.13039/100004426,Atlantic Philanthropies,""
4015,http://dx.doi.org/10.13039/100000874,Brain and Behavior Research Foundation,""
4016,http://dx.doi.org/10.13039/100005936,International Society for Heart and Lung Transplants,""
4017,http://dx.doi.org/10.13039/100002200,"The Robert Mapplethorpe Foundation, Inc.",""
4018,http://dx.doi.org/10.13039/100000875,Pew Charitable Trusts,""
4019,http://dx.doi.org/10.13039/100002239,Muskingum County Community Foundation,""
4020,http://dx.doi.org/10.13039/100002242,Nathan's Battle,""
4021,http://dx.doi.org/10.13039/100005970,"Harry Ransom Center. University of Texas, Austin",""
4022,http://dx.doi.org/10.13039/100005971,University of Texas Press,""
4023,http://dx.doi.org/10.13039/501100001401,Sir Ratan Tata Trust and Navajbai Ratan Tata Trust,""
4024,http://dx.doi.org/10.13039/501100001443,Data Storage Institute - A STAR,""
4025,http://dx.doi.org/10.13039/100003738,Educational Foundation for Women in Accounting,""
4026,http://dx.doi.org/10.13039/100005934,International Furnishings and Design Association Educational Foundation,""
4027,http://dx.doi.org/10.13039/501100001441,Bioinformatics Institute - A STAR,""
4028,http://dx.doi.org/10.13039/100004425,Asian Development Bank,""
4029,http://dx.doi.org/10.13039/100004424,African Development Bank Group,""
4030,http://dx.doi.org/10.13039/100004423,World Health Organization,""
4031,http://dx.doi.org/10.13039/100004421,World Bank Group,""
4032,http://dx.doi.org/10.13039/100004420,United Nations,""
4033,http://dx.doi.org/10.13039/100005937,International Society for Optical Engineering,""
4034,http://dx.doi.org/10.13039/100003766,DAISY Foundation,""
4035,http://dx.doi.org/10.13039/100003760,Foundation for Iranian Studies,""
4036,http://dx.doi.org/10.13039/501100001481,Institute Of Microelectronics - A STAR,""
4037,http://dx.doi.org/10.13039/501100000939,"Department of Infrastructure and Transport, Australian Governement",""
4038,http://dx.doi.org/10.13039/100005975,Udall Foundation,""
4039,http://dx.doi.org/10.13039/100005974,Population Council,""
4040,http://dx.doi.org/10.13039/100004418,Nike Foundation,""
4041,http://dx.doi.org/10.13039/100003786,Funeral Service Foundation,""
4042,http://dx.doi.org/10.13039/100003785,Fund for Folk Culture,""
4043,http://dx.doi.org/10.13039/100000877,Rockefeller Foundation,""
4044,http://dx.doi.org/10.13039/100002214,McCarthy Family Foundation,""
4045,http://dx.doi.org/10.13039/100002213,Mazda Foundation,""
4046,http://dx.doi.org/10.13039/100002220,Robert E. and Evelyn Mckee Foundation,""
4047,http://dx.doi.org/10.13039/100005992,Woodrow Wilson National Fellowship Foundation,""
4048,http://dx.doi.org/10.13039/100003791,Garden Club of Honolulu,""
4049,http://dx.doi.org/10.13039/100004409,Doctors Without Boarders,""
4050,http://dx.doi.org/10.13039/100004408,Council for International Exchange of Scholars,""
4051,http://dx.doi.org/10.13039/100004402,Southern Company,""
4052,http://dx.doi.org/10.13039/100005901,"Institute for Advanced Study, University of Minnesota",""
4053,http://dx.doi.org/10.13039/100005913,National Humanities Center,""
4054,http://dx.doi.org/10.13039/501100001462,Ministry of the Environment and Water Resources - Singapore,""
4055,http://dx.doi.org/10.13039/100005912,"Institute for Southern Studies, University of South Carolina",""
4056,http://dx.doi.org/10.13039/501100001465,National Library Board - Singapore,""
4057,http://dx.doi.org/10.13039/501100000223,Muscular Dystrophy Canada,""
4058,http://dx.doi.org/10.13039/100000869,Susan G. Komen for the Cure,""
4059,http://dx.doi.org/10.13039/501100000221,Lung Association,""
4060,http://dx.doi.org/10.13039/100000866,International AIDS Vaccine Initiative,""
4061,http://dx.doi.org/10.13039/100000065,National Institute of Neurological Disorders and Stroke,""
4062,http://dx.doi.org/10.13039/100000069,National Institute of Arthritis and Musculoskeletal and Skin Diseases,""
4063,http://dx.doi.org/10.13039/100001513,Breast Cancer Alliance,""
4064,http://dx.doi.org/10.13039/100000060,National Institute of Allergy and Infectious Diseases,""
4065,http://dx.doi.org/10.13039/501100000240,New Brunswick Innovation Foundation,""
4066,http://dx.doi.org/10.13039/501100000245,Michael Smith Foundation for Health Research,""
4067,http://dx.doi.org/10.13039/100000848,United Negro College Fund Special Programs Corporation,""
4068,http://dx.doi.org/10.13039/100002193,Lupus Foundation of America,""
4069,http://dx.doi.org/10.13039/100004393,Freddie Mac,""
4070,http://dx.doi.org/10.13039/501100001425,Indian Association for Cancer Research,""
4071,http://dx.doi.org/10.13039/501100001424,Association of management development institutions in South Asia,""
4072,http://dx.doi.org/10.13039/100005947,James Merrill House,""
4073,http://dx.doi.org/10.13039/100005948,Japanese American Citizens League,""
4074,http://dx.doi.org/10.13039/100000868,Ewing Marion Kauffman Foundation,""
4075,http://dx.doi.org/10.13039/100000867,Robert Wood Johnson Foundation,""
4076,http://dx.doi.org/10.13039/100000862,Doris Duke Charitable Foundation,""
4077,http://dx.doi.org/10.13039/100002179,Kidney and Urology Foundation of America,""
4078,http://dx.doi.org/10.13039/100000063,Office of Dietary Supplements,""
4079,http://dx.doi.org/10.13039/100000064,National Center for Complementary and Alternative Medicine,""
4080,http://dx.doi.org/10.13039/100000061,Fogarty International Center,""
4081,http://dx.doi.org/10.13039/100000062,National Institute of Diabetes and Digestive and Kidney Diseases,""
4082,http://dx.doi.org/10.13039/100000050,"National Heart, Lung, and Blood Institute",""
4083,http://dx.doi.org/10.13039/100000051,National Human Genome Research Institute,""
4084,http://dx.doi.org/10.13039/100000052,NIH Office of the Director,""
4085,http://dx.doi.org/10.13039/100002192,LUNGevity Foundation,""
4086,http://dx.doi.org/10.13039/100005949,"Frankel Center for Judaic Studies, University of Michigan",""
4087,http://dx.doi.org/10.13039/100005943,International Trauma Anesthesia and Critical Care Society,""
4088,http://dx.doi.org/10.13039/100005944,"Italian Academy for Advanced Studies in America, Columbia University",""
4089,http://dx.doi.org/10.13039/100003708,Cornelia de Lange Syndrome Foundation,""
4090,http://dx.doi.org/10.13039/501100001430,Inlaks Shivdasani Foundation,""
4091,http://dx.doi.org/10.13039/100000861,Burroughs Wellcome Fund,""
4092,http://dx.doi.org/10.13039/100002178,Kerr Foundation,""
4093,http://dx.doi.org/10.13039/100000834,Bernard Osher Foundation,""
4094,http://dx.doi.org/10.13039/100001516,The Andrea and Charles Bronfman Philanthropies Inc.,""
4095,http://dx.doi.org/10.13039/501100000231,Newfoundland and Labrador Arts Council,""
4096,http://dx.doi.org/10.13039/100002082,Extendicare Foundation,""
4097,http://dx.doi.org/10.13039/100002986,HHT Foundation International,""
4098,http://dx.doi.org/10.13039/100002985,Hext Family Foundation,""
4099,http://dx.doi.org/10.13039/100002983,Heritage Foundation,""
4100,http://dx.doi.org/10.13039/100002982,Hendricks County Community Foundation,""
4101,http://dx.doi.org/10.13039/100003690,Cleft Palate Foundation,""
4102,http://dx.doi.org/10.13039/501100002081,Irish Research Council,""
4103,http://dx.doi.org/10.13039/100003679,Children's Brittle Bone Foundation,""
4104,http://dx.doi.org/10.13039/501100000091,Ontario Federation of Anglers and Hunters,""
4105,http://dx.doi.org/10.13039/501100000090,Mountain Equipment Co-op,""
4106,http://dx.doi.org/10.13039/501100001587,Economic and Social Research Institute,""
4107,http://dx.doi.org/10.13039/100006272,"National Museum of the American Indian, Smithsonian Institution",""
4108,http://dx.doi.org/10.13039/100005130,Giant,""
4109,http://dx.doi.org/10.13039/100006278,PopTech,""
4110,http://dx.doi.org/10.13039/100004016,"O'Neal Steel, Inc.",""
4111,http://dx.doi.org/10.13039/100003596,Anna Needs Neuroblastoma Answers,""
4112,http://dx.doi.org/10.13039/100001458,American Kennel Club Canine Health Foundation,""
4113,http://dx.doi.org/10.13039/100001455,American Foundation for Suicide Prevention,""
4114,http://dx.doi.org/10.13039/100004228,Kristi Yamaguchi & Always Dream Foundation,""
4115,http://dx.doi.org/10.13039/100002981,Hemophilia Association of New York,""
4116,http://dx.doi.org/10.13039/100006301,"Center for International Business Education and Research, University of Illinois at Urbana-Champaign",""
4117,http://dx.doi.org/10.13039/100006300,"College of Agricultural, Consumer and Environmental Sciences, University of Illinois at Urbana-Champaign",""
